logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
NDUFS3	-0.3886110415	-0.609235778994485	-0.167986304005515	6.40193577092965	-3.47330346321369	0.000629991529277537	0.00110586030682818	-1.58511524863214
DPY19L2P2	0.199959061708683	0.0864197078388211	0.313498415578545	2.36245064027136	3.47277359898218	0.00063116509943316	0.00110774706691256	-1.58685346206151
C21orf63	-0.227508426760506	-0.356714731790009	-0.0983021217310024	2.35207683469849	-3.47212682225131	0.000632600390316801	0.00111009250666695	-1.58897488715213
CAMK2A	0.218086866113445	0.0942153060377148	0.341958426189176	2.472981932	3.47168013121477	0.000633593447446825	0.0011116612988193	-1.59043982757945
GRM4	0.276142757113443	0.119290047838101	0.432995466388785	3.15969617824121	3.47155005503386	0.000633882899683109	0.00111199529470749	-1.59086638602092
MGC39584	0.206893743640056	0.0893181584316789	0.324469328848433	2.38718102629648	3.4698604470064	0.000637653980074737	0.00111843591190977	-1.59640582602333
IGF2R	-0.562064597547622	-0.881704687501739	-0.242424507593504	9.07205665728141	-3.46742268937759	0.000643131939740892	0.00112786788994722	-1.60439388979253
HIC1	0.274650768127452	0.118400707955665	0.430900828299239	3.05868442926633	3.46611066105352	0.00064609846224899	0.00113289327239971	-1.60869109513344
PAK2	-0.383681164242296	-0.602124500220235	-0.165237828264358	7.95411684443719	-3.46348633420391	0.000652070629902921	0.00114318647223412	-1.61728206524194
METRNL	0.481793463834734	0.207417932456875	0.756168995212593	6.05503523743216	3.46256013544742	0.000654190695807083	0.00114672414688333	-1.62031268301823
LOC338797	0.275599309921569	0.118598285763641	0.432600334079497	3.03735084327638	3.46144503536024	0.000656751724195034	0.0011510335544146	-1.62396045198059
STK10	-0.410392184848743	-0.644213094527967	-0.17657127516952	7.18183291323618	-3.46096761466182	0.000657851076008818	0.00115278025842769	-1.62552189501059
CXorf38	-0.386000627627451	-0.605940763342844	-0.166060491912059	6.66079982377889	-3.46071090578559	0.000658442909440321	0.00115363720995149	-1.62636140321539
LZTS1	0.297055980379551	0.127777095514834	0.466334865244268	2.30881352878392	3.46032834373815	0.000659325818652057	0.00115500379908108	-1.62761238323979
AOC3	-0.261642440155463	-0.410748637022772	-0.112536243288155	2.97483455466834	-3.46014498811283	0.000659749375417306	0.00115556539580662	-1.62821191368291
APC	0.218543358690475	0.093969390025816	0.343117327355134	3.05163364788442	3.45933094907362	0.000661632908895802	0.00115868359919299	-1.63087329269917
KLK2	0.261969939560224	0.112633580202279	0.41130629891817	2.49291461696985	3.45913649892754	0.000662083574795865	0.00115918361478246	-1.63150893623576
MPZL1	-0.41629185447619	-0.653600880668135	-0.178982828284244	5.39945182513568	-3.45911862281088	0.000662125019671678	0.00115918361478246	-1.63156737038456
PUSL1	-0.245599222368346	-0.38561517266839	-0.105583272068302	3.03683108775879	-3.45884638502993	0.000662756489667193	0.00116010814647407	-1.63245723878949
BSCL2	0.485251101042016	0.208580945131976	0.761921256952056	4.10784715172864	3.45848593709129	0.00066359343581519	0.00116139200510263	-1.63363534572503
PKNOX2	0.274758893694676	0.118084551714037	0.431433235675315	3.35986041121608	3.45808511969903	0.000664525280861265	0.00116284152531189	-1.6349452704396
KBTBD2	-0.452306849962187	-0.710358501445095	-0.194255198479279	6.00835705465829	-3.45627525126191	0.000668748259102362	0.00117004879383329	-1.64085848523937
LOC339803	-0.411701560067228	-0.646630535920595	-0.176772584213861	3.06945062131658	-3.45563390688136	0.000670250734955849	0.00117237948105527	-1.64295323120588
STRA13	-0.400838475434176	-0.62956974584825	-0.172107205020102	4.70344644429648	-3.45561745422122	0.000670289320125703	0.00117237948105527	-1.64300696401346
BAIAP2	0.218009868460786	0.0936031670914507	0.342416569830121	3.20875033011055	3.45552609798238	0.000670503608804192	0.00117257152844018	-1.6433053205855
KDM5C	-0.42294704721849	-0.664456662387914	-0.181437432049067	4.97544329778894	-3.45329254301635	0.000675762726108371	0.00118158449865817	-1.65059761883447
COCH	0.549740445841734	0.235748470737014	0.863732420946454	2.48336509811558	3.45239867357454	0.000677878231392786	0.00118509884914938	-1.65351482704317
PICK1	0.251483330219889	0.107832073325437	0.39513458711434	3.3517884248392	3.4520857251501	0.000678620345773922	0.00118621145175622	-1.65453599873055
C10orf95	0.299608152168067	0.128383380229418	0.470832924106716	3.55885682055779	3.45039510565928	0.00068264259433862	0.00119305640767295	-1.66005118308327
PPP2R5A	0.397247274215684	0.170186595143798	0.62430795328757	7.565680191	3.449854612578	0.000683933214723949	0.00119512590090815	-1.66181388843211
PCF11	-0.606738442508404	-0.953561691161542	-0.259915193855266	4.99410250854774	-3.449650603254	0.000684420953654518	0.00119579198846505	-1.6624791585519
ZMAT3	-0.472269761198879	-0.742306835086362	-0.202232687311395	4.38724797140704	-3.44864543216016	0.000686828844216596	0.00119981215594624	-1.66575649059108
MESP1	0.235152508348738	0.100624035277375	0.369680981420102	2.79541793731658	3.44680887274093	0.000691248829330197	0.00120734542610793	-1.67174235164603
UIMC1	0.312823387315126	0.133787024697134	0.491859749933118	6.39804574338191	3.44540093960415	0.000694655274912663	0.00121310636400092	-1.67632928329321
NAGA	-0.43068312844818	-0.677177306448281	-0.18418895044808	5.86205886963317	-3.44534718891398	0.000694785633821275	0.0012131452283713	-1.67650436570548
CD300LG	0.232531763644256	0.0994238576418505	0.365639669646662	2.50506412520101	3.4447700264155	0.000696186841915156	0.00121530218340503	-1.67838420742295
MGAT5B	0.258109572946779	0.110359294316002	0.405859851577557	3.41792929865829	3.44474916177446	0.000696237545634553	0.00121530218340503	-1.67845215917109
TSPYL2	-0.293437570326331	-0.461415578732602	-0.125459561920059	3.16514960869849	-3.44464990819937	0.000696478791737875	0.00121541070491901	-1.67877540219003
LOX	0.334385961806722	0.142966234529657	0.525805689083788	3.08424074059297	3.44463446752281	0.000696516328937281	0.00121541070491901	-1.6788256877051
RPL30	-0.300348025662473	-0.47229003812946	-0.128406013195486	11.2701552004372	-3.44448720088008	0.000696874438071013	0.00121584653980611	-1.67930527962579
EMILIN1	0.208675243303922	0.0891766558019222	0.328173830805922	2.59862292127136	3.44341967099563	0.000699475515404728	0.00122019496873494	-1.68278127768032
MDGA1	0.185939873334734	0.079447537225405	0.292432209444062	2.20444039916583	3.44299170194012	0.000700520828600267	0.00122182852635253	-1.68417452473351
STAMBPL1	-0.354121765627451	-0.556946140502769	-0.151297390752132	3.21869279509548	-3.44281965937402	0.000700941454084484	0.00122237218302037	-1.68473456348831
S1PR4	0.470589476210086	0.201007835968089	0.740171116452083	6.26782919762814	3.44218096651323	0.000702505058403122	0.00122490860245491	-1.68681344066608
IRF3	-0.340162142418766	-0.535074518195478	-0.145249766642055	3.85345637348241	-3.44134618051979	0.000704553648189703	0.00122828973745298	-1.68953006379701
C1orf70	0.213026351054622	0.090960757486496	0.335091944622747	2.23384959615578	3.44129465934827	0.000704680265747846	0.0012283196555176	-1.68969770868629
C6orf26	-0.246568525866947	-0.387885688895922	-0.105251362837972	3.04246464224623	-3.44052349410955	0.000706578015985179	0.00123143632479976	-1.69220673917121
HLA-C	-0.485197064592437	-0.763293798082458	-0.207100331102417	10.9296446374774	-3.44036148035041	0.00070697732119261	0.00123194091590426	-1.69273379679272
C2orf56	0.459263708253501	0.195991558299929	0.722535858207073	5.09014366431156	3.43984606067922	0.000708249049434229	0.00123396535208056	-1.69441039585984
CDKN2B	0.256035040502801	0.109230895681702	0.4028391853239	2.41351798042211	3.43908482718305	0.00071013120767064	0.00123705253220738	-1.69688619013977
ABHD3	-0.639571399724089	-1.00630093962926	-0.272841859818919	6.27769505106533	-3.43894270779096	0.000710483117719647	0.001237473466871	-1.69734835759198
SMAD1	0.526450856348739	0.224563517356106	0.828338195341372	3.1033182901206	3.43870354683726	0.000711075686534711	0.00123831336969158	-1.69812606263058
NMNAT3	0.308114910184873	0.131395948743262	0.484833871626484	2.79225826963819	3.43804347301409	0.000712713552103106	0.00124089330440444	-1.70027224546057
ATXN7L2	-0.219280501407561	-0.345049540945993	-0.0935114618691292	2.54372702841709	-3.43801740259215	0.00071277831404304	0.00124089330440444	-1.70035700406186
ELF4	-0.32289278079972	-0.508123329767435	-0.137662231832006	6.92965452941206	-3.43737980255157	0.000714363902068631	0.00124346078936159	-1.70242975360367
ZNF707	0.231039520729692	0.0984940471839805	0.363584994275403	2.53090421763819	3.43718710119036	0.00071484376244123	0.00124410308655637	-1.70305613188636
HFE	-0.238727021787114	-0.375688938193351	-0.101765105380878	2.25910947057286	-3.43703184000858	0.00071523060963612	0.0012445833309562	-1.70356078769093
NAALADL1	-0.225957664558825	-0.355625737601135	-0.0962895915165153	2.61378714966834	-3.43617931999438	0.000717358234334252	0.00124809210941069	-1.7063314297064
TNNC2	0.246002994869748	0.104821014627627	0.387184975111868	2.59814093890452	3.4359190602439	0.000718008941124217	0.00124903059018694	-1.70717713760137
SLC35C2	-0.370572699464987	-0.583279356130886	-0.157866042799089	5.75535346729648	-3.4353749077913	0.000719371227862094	0.0012512064350695	-1.70894516426274
CCNT1	-0.402367484920169	-0.633339436859115	-0.171395532981223	3.89307154596482	-3.43514784405122	0.000719940397453257	0.00125200234622973	-1.70968285224172
PLA2G6	0.229485545617647	0.0977290798017761	0.361242011433519	2.63134736701508	3.43451327000951	0.000721533289071217	0.00125457802447431	-1.71174423594587
OR10A4	0.217718889105041	0.092699680246601	0.342738097963482	2.05529680646734	3.43400689504755	0.000722806744367929	0.00125659756549913	-1.71338892832687
TAPT1	-0.472363436600843	-0.743643711491983	-0.201083161709703	5.29138407457789	-3.43352217171573	0.000724027719503951	0.00125852525840665	-1.71496309497979
OMG	0.29283731967787	0.124644873061481	0.461029766294259	2.4482368140402	3.43322079566623	0.000724787832011267	0.00125965139396476	-1.71594173135482
REXO2	0.761553528530813	0.323893990614081	1.19921306644754	5.55405466481407	3.43119844678265	0.000729907831912608	0.00126822092912226	-1.72250678238783
PCDHA4	0.324786127922967	0.138133001131181	0.511439254714753	3.35004526740201	3.43118394797184	0.000729944660595317	0.00126822092912226	-1.7225538367509
GCGR	0.24863768317647	0.105739083169249	0.39153628318369	2.43084561462814	3.43100045618736	0.000730410901582834	0.00126883454141835	-1.72314932474107
AKAP13	-0.418449060172268	-0.65896190410694	-0.177936216237595	8.83314791560302	-3.43072670063352	0.000731107015184862	0.0012698472255695	-1.72403769417648
SNORD89	0.521825103425771	0.221766843218467	0.821883363633075	3.93601910477889	3.42926605415823	0.000734831695381484	0.00127611904759688	-1.72877660165658
ZNF641	-0.487111597668067	-0.767328545875451	-0.206894649460682	7.30199640336181	-3.42780312464017	0.000738579990739133	0.00128242993286006	-1.73352111867184
TMEM127	-0.303827777091036	-0.478756833070819	-0.128898721111253	7.47720416151759	-3.42489548657269	0.000746083073387826	0.00129525746434997	-1.74294571712424
THPO	0.222965005768907	0.0945370266178607	0.351392984919953	2.14463501328643	3.42340954084892	0.000749944996265748	0.00130176067255904	-1.74775940441744
UTS2R	0.250102782340335	0.105937826832686	0.394267737847985	2.40558521075377	3.42090190073408	0.000756504711151723	0.00131294399451665	-1.75587863582977
EXO1	0.210476438119048	0.0891355104846685	0.331817365753427	2.93900684172864	3.42040847846668	0.000757801754259671	0.00131499169418618	-1.75747561447756
ZFYVE26	-0.341917246943978	-0.539045764862565	-0.144788729025391	4.55561391540201	-3.42021455364562	0.000758312087401264	0.00131567381645284	-1.75810320295976
S1PR3	-0.414592586659662	-0.653684690428044	-0.175500482891281	2.84962657951759	-3.41930702265354	0.000760704624471697	0.00131962085265441	-1.76103977625003
HOXB4	-0.212050657166666	-0.334358019858386	-0.0897432944749473	2.79251549189447	-3.41876162591015	0.000762145856916213	0.00132191666249053	-1.76280422834659
RGS12	0.30130420582493	0.127454612339317	0.475153799310543	3.12457864145729	3.41753769785469	0.000765389438105474	0.00132733739366707	-1.7667629345998
ZNF451	-0.53674647577451	-0.846453406841854	-0.227039544707167	4.00833660282915	-3.41743353080097	0.000765666090846747	0.00132747246367824	-1.76709979714619
DGUOK	-0.228106716544819	-0.359727966455901	-0.0964854666337359	7.18489266705025	-3.41738463081814	0.000765795994440515	0.00132747246367824	-1.7672579301073
MLXIPL	0.260677888075629	0.110262113366025	0.411093662785234	3.13253202472362	3.41737476707592	0.00076582220012947	0.00132747246367824	-1.76728982727264
ABCA13	0.6454008265	0.272912171260221	1.01788948173978	2.57781481584422	3.4166324907428	0.00076779666568773	0.00133068944901123	-1.76968995017755
PRKCI	-0.473852773679273	-0.747412208291252	-0.200293339067294	5.02420277341206	-3.41565131109152	0.000770413925070739	0.0013350193124064	-1.77286184644852
TTC33	0.381935882015406	0.161429817881923	0.602441946148889	3.25880603952261	3.41547981621692	0.000770872236983703	0.00133560726315132	-1.77341616117072
ZNF385A	0.256512812291317	0.10840275633913	0.404622868243503	2.9844993661206	3.4151227292563	0.000771827353371699	0.00133705565908262	-1.77457027692091
ASTL	0.195520011897759	0.0825882255829195	0.308451798212599	2.42593770730653	3.41394733098985	0.000774979067175016	0.0013423082407529	-1.77836844116193
GPR27	0.312959121282912	0.132148917226574	0.493769325339251	3.48799737051256	3.41308006987968	0.000777312254626424	0.00134614168540397	-1.78117014995186
SH2B2	0.285246238857142	0.120437232111118	0.450055245603165	3.42081439167337	3.41287815909748	0.000777856396000038	0.00134687617279932	-1.78182233692641
C5orf41	-0.505947348690478	-0.79841646936383	-0.213478228017126	8.12041762637688	-3.41119938313102	0.000782394443605654	0.00135452490684089	-1.78724358003402
IFNAR2	-0.389975533259105	-0.615466817833352	-0.164484248684858	8.23040778585427	-3.41027498438869	0.000784903825859564	0.00135865968437391	-1.79022771222355
MMP16	0.231198539929971	0.0975076740698099	0.364889405790132	2.62811396777387	3.41008457676604	0.000785421642280002	0.0013593463401706	-1.79084229429203
TNPO3	0.365281537032209	0.154032690793627	0.576530383270791	6.86158707919095	3.40969219397359	0.000786489740891812	0.00136098502271209	-1.79210869890995
UBE2T	0.388504573810925	0.163779367516084	0.613229780105766	2.93033680028643	3.40899330029572	0.000788395552647411	0.00136407260126569	-1.79436403775552
PTPRN	0.217135490133052	0.0915298813143804	0.342741098951724	2.70698589130151	3.40881615881638	0.00078887928492244	0.00136469914219202	-1.79493561022371
FOXB1	0.222493670529412	0.0937305154249424	0.351256825633881	2.31716947980402	3.40728020706352	0.000793085264333583	0.00137176369240929	-1.79989047132514
TBL1XR1	0.316765529634449	0.133433508040395	0.500097551228503	8.13826897143216	3.40707259828921	0.000793655376589341	0.00137253823949539	-1.80056004864636
C17orf39	0.617432792693278	0.259941652444404	0.974923932942152	4.40285700934673	3.40569857842372	0.000797438229493965	0.00137886776754719	-1.80499060554066
CENPF	0.393958449810924	0.165813980847664	0.622102918774183	2.43844908630151	3.40504044574713	0.000799256118437894	0.00138179820691882	-1.80711220522163
PODNL1	0.220255337801121	0.0926698317438728	0.347840843858369	2.38955157322613	3.40413598911317	0.000801760723542108	0.00138591479352889	-1.8100272755276
C7orf53	0.498424500504202	0.209658382153771	0.787190618854632	4.56767231251759	3.40357203526594	0.000803326126630259	0.00138840686786459	-1.81184455395138
POLR3GL	-0.382745788044819	-0.604615255917585	-0.160876320172052	5.87561620710553	-3.40168956541381	0.00080857213263184	0.00139725846510541	-1.81790866259806
TCEB3	-0.230355008341736	-0.36389848696158	-0.0968115297218921	3.07480405913568	-3.40139268727521	0.000809402380887111	0.00139847783191919	-1.81886474059034
