logFC	AveExpr	t	P.Value	adj.P.Val	B
SERTAD1	0.187400768499418	4.95725972121105	2.24537598690068	0.0258373547057858	0.0372442895964455	-5.10557751142052
SEL1L3	-0.349259585527877	7.20171555184925	-2.24376837162541	0.0259424813105884	0.0373910255930418	-5.10910603817091
MXD1	0.185160110698023	10.5257016884422	2.24357774461248	0.0259549716383247	0.037404223927736	-5.10952428272367
UBE2G1	-0.200812907720096	5.83652280620101	-2.24160631380988	0.0260844519175284	0.0375859937620061	-5.11384771218656
SLC8A3	0.132402659209059	2.65789409240704	2.24079402822026	0.0261379649046126	0.0376582670637518	-5.11562803683491
POLQ	0.12105846180604	2.40415998266332	2.23984498402235	0.0262006085647683	0.0377436751365635	-5.11770732452207
SH2D5	0.112067699068525	2.94966696457789	2.23907613364264	0.026251453968389	0.037812067312702	-5.11939120630828
ATPAF1	-0.20407513416492	5.20834091136683	-2.23885991673922	0.0262657682342417	0.0378278299697973	-5.11986465024994
BLVRB	0.354813850574333	9.17964488308543	2.2387029677668	0.0262761630257564	0.0378379444982726	-5.12020828966931
TMEM37	0.108423025360628	2.68149751359799	2.23735142368482	0.0263658246372257	0.0379621868204961	-5.12316654421547
PRDM9	0.126896828722414	2.69604171583417	2.23696352510116	0.0263916070209938	0.0379944341231036	-5.12401526135939
FRMD4A	0.222578925457608	2.77766294923618	2.23618659644412	0.0264433130038263	0.0380639890365494	-5.12571475041908
KRTAP10-5	0.108969887391987	2.81210837928643	2.23566940732395	0.0264777817255451	0.0381087170096277	-5.12684576210207
PPM1D	-0.245703563440767	4.69280794346734	-2.23535921854409	0.0264984734038544	0.0381336071477371	-5.12752397705495
ZNF587	-0.17872758117944	4.16953269195477	-2.23437787561263	0.0265640283021973	0.0382230446989688	-5.12966905327825
TRPV5	0.134336518369917	2.79316711826131	2.233326260554	0.0266344340836067	0.0383194383700301	-5.13196673988292
FAM188A	0.326875474449476	4.34337050767337	2.23135573394214	0.0267667984289428	0.0385049367990765	-5.13626939708509
FGFR4	0.10157542621022	2.45890558341206	2.23033764688123	0.0268354094006383	0.0385986880663885	-5.13849098091735
C18orf56	0.127667388452962	3.05371912996482	2.23011759758457	0.0268502590652386	0.0386150976842378	-5.1389710271875
RGS2	-0.295678471347268	10.7248434613266	-2.22978915161385	0.0268724369984441	0.0386420410041697	-5.13968746127558
AZIN1	0.339887967244486	6.61863459661809	2.22943492856433	0.0268963733576721	0.0386715056783851	-5.14046000998192
ARPC5L	-0.243006007139958	6.9054082251608	-2.2288047520615	0.0269390029153928	0.0387278363715781	-5.14183411533578
CSK	-0.182886060819397	7.88924268227638	-2.22862240589615	0.0269513490465703	0.038740622390241	-5.14223165379161
PRDX4	0.286474815586528	5.66471102465327	2.22752111503472	0.0270260189345878	0.0388429795701773	-5.14463195383341
CRISPLD2	0.355183445221833	8.73836666596985	2.22715335741127	0.0270509937325432	0.0388738957186067	-5.14543324237295
PRIC285	0.269152087313588	3.90505941445729	2.22668007004223	0.0270831646990872	0.0389151439504681	-5.14646427909619
MTUS2	0.107003541247967	2.5539749151206	2.22601889329331	0.0271281628554241	0.0389748103397221	-5.14790427586612
BAG1	-0.358524062871085	8.6388442021608	-2.2254202711366	0.0271689597536988	0.039028426312853	-5.14920768209721
PRICKLE1	-0.181664543596399	3.51232003884925	-2.2253266998246	0.0271753415821165	0.0390325973677859	-5.14941138886457
BTNL9	0.115825630094657	2.40677472158291	2.22489442395618	0.0272048409429322	0.039069967374147	-5.15035235696224
SRL	0.108989985624854	2.35485224722111	2.22393460771845	0.0272704402617173	0.0391591657859235	-5.15244104076579
CHST4	0.129416256728223	2.975762433201	2.22350760707396	0.0272996680930956	0.0391961201817706	-5.15336997353184
GP2	0.130481844619047	2.89032263112563	2.22005418616098	0.0275370542259362	0.0395318949115334	-5.16087659434126
YES1	-0.159532011553428	2.22182796423116	-2.21841870239922	0.027650100995871	0.0396891063412208	-5.16442773225995
FBXL3	-0.365651240351913	7.3853616669397	-2.2182366323452	0.0276627108253026	0.0397021282621238	-5.16482290821051
TCTE1	0.11362803088792	2.61623613610553	2.21730664554921	0.0277271979344467	0.0397895927391765	-5.16684092666488
KCNAB3	0.16522697454007	3.16279641215578	2.21724366152335	0.027731570088893	0.0397907786136757	-5.1669775692934
IREB2	-0.14914694025436	7.0350982948392	-2.21637763414587	0.0277917477718081	0.0398720267828216	-5.16885602428182
STX1A	0.114564070606273	2.790012774	2.21617908026589	0.0278055606694409	0.0398867444500149	-5.16928659874233
PKNOX2	0.136256084161436	3.35986041121608	2.21369480029829	0.0279788905816126	0.0401302543592608	-5.17467078533675
RPL10L	0.120125202235193	2.51465265534171	2.21346317216391	0.0279950991582765	0.0401453074542032	-5.17517250058674
BEND2	0.264458098101624	3.37700111799498	2.21344258208083	0.027996540379308	0.0401453074542032	-5.1752170970619
IGLV8-61	0.17538676671022	3.6359330559196	2.21331581810561	0.0280054147552032	0.0401529020547963	-5.17549164900482
PHF13	-0.217387010172474	4.13945427239196	-2.21163415864331	0.0281233741965874	0.040316875988005	-5.17913245692537
UNC93B1	0.197263131450057	3.02487233167839	2.21099177200121	0.02816854793729	0.0403764778327077	-5.18052253428996
PSAT1	0.259007096465159	2.96391463630151	2.21030266072176	0.0282170774641278	0.0404408739849862	-5.18201329283865
TTTY6B	0.127273140188155	2.74191075794472	2.20986396777681	0.0282480094917352	0.0404800360766508	-5.18296208938929
PGRMC1	0.274656314076657	7.62514826378392	2.20905167114364	0.0283053618576598	0.0405570442756204	-5.18471843523836
ZNF770	-0.346913432382113	5.58478636192462	-2.20898643700611	0.0283099721087156	0.0405584714673825	-5.18485945766195
MGAT4B	0.231706248412306	6.6434347998392	2.20828343880484	0.0283596960337797	0.0406245224522691	-5.18637893959907
NUDT5	-0.224091870739837	6.24470818571859	-2.20745125535898	0.0284186553587052	0.0407036765133819	-5.18817705117583
SHISA5	0.240665680908826	8.31655016490955	2.20735732728312	0.0284253167413805	0.0407036765133819	-5.18837996247805
B3GNT3	0.114359851789779	2.36456126556784	2.20734037286776	0.0284265192935346	0.0407036765133819	-5.18841658795112
MEIS1	-0.116224544437283	2.21901144965829	-2.20729889477652	0.0284294614606922	0.0407036765133819	-5.18850618912764
PTMS	0.20258607042857	4.69662105642211	2.20719506381938	0.0284368276651826	0.0407090292203953	-5.18873047824043
EIF4E2	0.141291739664926	6.37304115346231	2.20648426900055	0.0284872989362333	0.0407760801865319	-5.19026562272561
LST1	-0.210482710385605	10.9957441664724	-2.2063707134056	0.0284953693543895	0.0407824301613262	-5.19051083165528
IFRD2	-0.210676404197444	3.53478061348241	-2.20575814625784	0.0285389388503942	0.0408395781406686	-5.19183338555398
SFRS9	-0.14315366140128	9.64495309012563	-2.20542290740982	0.0285628075405011	0.0408685230421399	-5.19255702986663
ETFDH	0.183074679072589	3.65666368856784	2.20527811794404	0.0285731217693832	0.0408780689056626	-5.19286953903603
OR1L1	0.108592322061555	2.66884155360804	2.20461476245531	0.0286204179245869	0.0409405136965856	-5.19430105544132
WDR4	0.0944860283205573	2.54473893052764	2.20360912036955	0.0286922480971094	0.0410336769342506	-5.19647044156727
C8orf34	0.115711555853077	2.7637176601608	2.20360057792441	0.0286928589291627	0.0410336769342506	-5.19648886541921
ACCN4	0.110654091041232	3.0964071138191	2.20221600673211	0.0287920126509595	0.0411702301183828	-5.19947412941913
C4BPA	0.420725359816493	2.61715366458291	2.20201577199808	0.0288063766955358	0.0411855216304373	-5.19990570616289
CDC37L1	-0.151540632030197	2.80847617588945	-2.2017293318743	0.0288269355789126	0.0412078146043913	-5.20052302105541
SLC1A5	0.350922153478517	4.74319383537688	2.20169621703538	0.0288293131758221	0.0412078146043913	-5.20059438281124
SLC12A5	0.116322481898373	3.55229238029146	2.20146483161307	0.0288459310573366	0.0412263166486795	-5.20109298481971
CLN6	-0.17124278222416	3.57095527895477	-2.20128186042735	0.0288590777566401	0.0412398536336452	-5.20148722582921
RAG1AP1	0.167891634157376	3.9302151438593	2.20116501310565	0.0288674760959063	0.0412466025908149	-5.20173897594785
TMEM106C	0.265983674375145	4.58756855038191	2.20011689850976	0.0289429036145984	0.0413454000511907	-5.20399659259235
TNFSF8	-0.18357664300697	2.66201948927638	-2.20010181110517	0.0289439906257489	0.0413454000511907	-5.20402908306364
TBCEL	0.213210656103368	2.398154895	2.19924214037814	0.0290059863441531	0.041428685090249	-5.20588001885673
KIAA1543	0.141009996730548	3.86237678549246	2.19873067667164	0.0290429254956723	0.0414761656798721	-5.20698091174073
C9orf102	0.159020808616142	2.85363565142211	2.19805798633921	0.0290915709295225	0.0415403497863726	-5.20842846319169
HIST2H2BF	0.124962057440186	2.37629605667839	2.19787590219162	0.0291047504432205	0.0415538816124454	-5.20882021455089
PCDHGB4	0.1206848484187	2.33651586706533	2.19480957818307	0.0293274743416328	0.0418665458671674	-5.21541272046041
KCNE1L	0.0975610978989541	2.50969603790955	2.19434950677674	0.0293610189897466	0.0419091013867892	-5.21640110373708
FXYD1	0.0996471674157968	2.57728955243216	2.1941325585215	0.0293768486192682	0.0419263633734488	-5.21686711076795
GALC	0.281722377200931	5.5745325020201	2.19359639236759	0.02941600171737	0.041976903773185	-5.21801861271241
RAD9A	-0.129776411193379	3.63837287995477	-2.1900628551228	0.0296751683540814	0.0423413527361096	-5.22560073700441
DHX29	-0.208412142259003	3.74203825155779	-2.18972653986094	0.0296999381301683	0.0423713076146387	-5.22632178181744
CST4	0.152840751955866	3.41669995131156	2.18895094770649	0.0297571291492455	0.042447502645587	-5.22798421420199
SLC9A9	-0.17865454513531	3.87011338471859	-2.18889938286059	0.0297609348447545	0.042447535692404	-5.22809472026475
COX5B	0.137655275952964	8.63927636457789	2.18803273926241	0.0298249597909933	0.0425334475504546	-5.22995160986985
STIM1	0.148919632577236	4.67170520249246	2.18689565245625	0.0299091451848829	0.0426480847858647	-5.23238689390738
ATAD1	-0.332197686470963	4.00161050390452	-2.18639072133735	0.0299465942186302	0.0426960589914201	-5.23346791143618
CDKL1	0.161190231041231	2.3771806888794	2.18563973577599	0.0300023673904288	0.0427701431472805	-5.23507527189694
C15orf61	-0.152174109296749	2.76218481787437	-2.18547426003273	0.0300146688042938	0.042782244801446	-5.23542937460161
SLC30A6	-0.194288337951217	4.05274482509548	-2.18478941777293	0.0300656262144917	0.0428494357860078	-5.23689460159353
CFB	0.119657128289198	2.59006842910553	2.18396328303774	0.0301271965220871	0.0429267014134984	-5.23866154270304
TP73	0.105643649697445	2.34780118767839	2.18395933970528	0.0301274906730274	0.0429267014134984	-5.23866997519456
STAU1	0.147786735457035	7.92886693796985	2.18294332281558	0.0302033628594504	0.0430293434059607	-5.2408421599091
ATP5SL	0.174250744685249	3.9118164968191	2.18212396705507	0.0302646695957602	0.0431112112469689	-5.24259319270644
MXRA8	0.11130106642683	2.44755780711558	2.18049540469716	0.0303868435819021	0.0432797510694384	-5.24607170777155
PSG7	0.103986444080138	2.90925545042714	2.17920320933439	0.0304840869789751	0.0434119054093898	-5.24883000047307
CD302	-0.307140906150403	8.13769605203015	-2.17913099532269	0.0304895293385001	0.0434119054093898	-5.248984100965
XRCC5	-0.153477545840303	7.95183524876884	-2.1791083662688	0.030491234934665	0.0434119054093898	-5.24903238904506
OLFML2B	0.113781498797328	3.205825439	2.17765623990665	0.0306008573396702	0.0435624535158923	-5.25213007790566
FXYD6	0.104590993556328	2.84878232222613	2.176762932097	0.0306684632807876	0.0436531576530946	-5.25403471178879
BCAP31	0.161999050273518	8.64793689364824	2.17552051619349	0.0307627047043103	0.0437817466318035	-5.25668244481491
TRIM5	-0.253903818179439	4.59973262034171	-2.17329741456055	0.0309319597082101	0.0440170494351425	-5.26141653556168
SGOL2	0.172882985010452	2.41119768172864	2.17315805159237	0.0309425968307542	0.0440266034784739	-5.26171315497522
CCNF	0.160584028614402	2.7790249719799	2.17284580454077	0.030966441118994	0.0440549445027067	-5.26237767410728
DNAJA4	0.409673171354816	5.20903422374874	2.17132781338489	0.0310825868262471	0.0442145759112872	-5.2656069406939
PLEKHG1	0.24825382110511	2.54653723109045	2.17099965539124	0.0311077445619981	0.0442447540525656	-5.26630475772385
CCDC25	-0.142612039361789	2.81185234244221	-2.17050296632709	0.0311458559679769	0.0442933463024505	-5.26736075907831
EXOSC3	0.187189730474448	3.58950356237688	2.16964194721755	0.0312120184048321	0.0443818132968861	-5.26919080965411
DLEU1	-0.176478006146342	3.43183219770352	-2.16942765939301	0.0312285035824973	0.0443996284306075	-5.26964615944651
KRT17	0.10025274787921	2.4068709838191	2.16853302364284	0.0312974093132172	0.0444919593758453	-5.27154674752992
MYO1C	0.138291303934378	4.19916408514573	2.16721611870078	0.0313990777412198	0.0446308360243151	-5.27434305489573
PDE2A	0.174792484784552	2.80660063549246	2.16688612987856	0.0314245984033633	0.0446614543164315	-5.27504349709211
RAB25	0.0933325268368175	2.58614006590452	2.16676777186064	0.03143375633818	0.0446688126664627	-5.27529470186798
NUDCD1	-0.132970935064461	2.35280581954774	-2.16629927773181	0.0314700286434977	0.0447146950414448	-5.27628891214504
MRPL33	0.206678785023812	6.91130568341709	2.16623533768367	0.0314749818896067	0.0447160712451154	-5.27642458599151
PARD6A	-0.140722725789778	3.28591653709548	-2.16617509073963	0.0314796496583808	0.0447170415780189	-5.27655241997563
BIRC7	0.126591674745645	3.0954419189397	2.16572857701773	0.0315142629736156	0.0447605441197208	-5.27749974201693
ZNF449	-0.131124711214866	2.68301187385427	-2.16377161240796	0.0316663532192639	0.0449708701375069	-5.28164943375086
CWC25	-0.150673937469803	4.71799047600503	-2.16334665497857	0.0316994634961439	0.0450121952870715	-5.28255007171605
THPO	0.109140830113239	2.14463501328643	2.16315342954416	0.0317145284171997	0.0450278894101487	-5.28295953023372
SEC61G	0.217329547614978	7.70222679187437	2.16223228585265	0.0317864309194536	0.0451242666385968	-5.28491101986121
APP	0.224486570756675	6.50704007618593	2.16198060856373	0.0318061007865182	0.0451464790066161	-5.28544407300453
FXYD2	0.105669757673635	2.62457959398492	2.16126734942902	0.0318619027689273	0.0452199662163782	-5.28695443599431
AKR1C3	-0.372841750250289	4.04031128390452	-2.16088423606719	0.0318919106203197	0.0452568311812377	-5.28776550196014
RIN1	0.11986310912079	3.21758539017085	2.15947906643252	0.0320021814054862	0.045407571087668	-5.29073912642164
THRB	0.120869780994193	2.18301055037688	2.159210414833	0.0320233013111733	0.0454317935921601	-5.29130743758938
RING1	-0.119561766465156	4.60451537909045	-2.15837311343738	0.0320892025594351	0.04551953370269	-5.29307824943818
SLAMF8	0.173781534445414	2.73541595822613	2.15721466506991	0.0321805733087166	0.0456433763486373	-5.29552717535748
FUT6	0.113809000634146	2.81784001850754	2.15710254349692	0.0321894286280967	0.0456501665695061	-5.29576413047586
HEATR5A	-0.246868133350752	3.40959826458291	-2.15631919450873	0.0322513559512101	0.0457322108269497	-5.29741931399631
CLEC4A	0.284053772684673	7.20629835715075	2.15621268833618	0.0322597836893044	0.0457383818776215	-5.29764431275411
EGLN2	0.156008761914635	7.33483169966834	2.15591777729472	0.0322831296574025	0.0457656999766765	-5.29826726934984
BAT2	0.130091791031359	5.03137686584422	2.15444149899452	0.0324002152707586	0.0459258830072569	-5.30138446947717
STX4	0.160060119310684	6.0304609798995	2.1541526050629	0.0324231706678753	0.0459526169783905	-5.30199423809143
XRCC6BP1	0.251155636976193	2.65505516412563	2.15335270324352	0.032486803804975	0.0460369885464616	-5.30368218411883
ABCC11	0.104113138044136	2.44656538932663	2.15321971650841	0.0324973934995171	0.0460461805368157	-5.30396275358104
FASTKD5	-0.162050075458771	4.44818494613568	-2.15248758958309	0.0325557459112873	0.0461230375730925	-5.30550706599819
NCRNA00110	0.111157938016841	2.2767658749598	2.15215100975092	0.0325826025201887	0.0461552594649782	-5.30621686266604
ERH	0.22071237326829	8.90889171145226	2.15126514417032	0.0326533795089013	0.0462496812885133	-5.30808451457873
FAM177B	-0.121999471009292	2.49580142513568	-2.15105705003518	0.0326700245957274	0.0462674174675987	-5.30852312862789
DEF6	-0.189244520215451	6.84651573377387	-2.14917108666861	0.0328212136412888	0.0464756668116773	-5.31249645361703
HGS	0.118413438187574	3.62587250378392	2.1483506977855	0.0328871686073614	0.046563185227329	-5.31422380050424
CDK18	0.101738505360045	2.40124355871859	2.14757652128174	0.032949513153158	0.0466455704055429	-5.31585326871667
ROPN1B	0.1085030989849	2.79796638015075	2.14749911630863	0.0329557521886686	0.0466485180450604	-5.31601615801802
ZFR	-0.210398260917535	7.05107831824623	-2.14728660727899	0.0329728861898079	0.0466668847045055	-5.31646332846401
HIST1H4C	0.274283639989546	10.1793364006734	2.1465084740224	0.03303569045758	0.0467498762061744	-5.31810034858312
B9D1	0.111652766761323	2.998690344	2.14575300773021	0.0330967639142995	0.0468303977614764	-5.31968914037437
TYW1B	-0.0982643340267138	2.81115509874372	-2.14561542897706	0.0331078965387199	0.0468402439432065	-5.31997841941695
TMEM187	-0.164320520239257	3.33011946764824	-2.14478900399994	0.033174837334406	0.0469290337283126	-5.32171572359335
ECE2	0.126217676463996	2.8049271811608	2.14440721556475	0.0332058017588795	0.0469669154698949	-5.32251810044399
FCRL1	0.36621974794541	3.63348231589447	2.14365238022807	0.0332670949794958	0.0470476798815252	-5.32410408123998
SP3	-0.19116096160976	7.03469463253769	-2.13943189174642	0.0336116022879194	0.0475289063602611	-5.33296190198154
NANOS3	0.104070619560396	2.73647062684422	2.13900557475107	0.0336465717708059	0.0475723608935345	-5.3338557147231
PRDM8	-0.246683622349014	3.24657102407035	-2.13809517899199	0.0337213537286009	0.0476720876218644	-5.33576387342593
MBTD1	-0.210885484394308	3.70922313651256	-2.13760510484804	0.0337616687837214	0.0477230692896992	-5.33679073097025
SLC29A1	-0.13015168133682	2.83986258252764	-2.13731968979688	0.0337851670610426	0.0477502701207834	-5.33738866053731
ATG4B	-0.187368554434961	5.11945060621608	-2.13592461558784	0.0339002266530693	0.0479068560005973	-5.34031017033657
LMNB2	-0.132126444969802	2.71100248341206	-2.1337475320635	0.0340804572908136	0.0481554887581856	-5.34486569242933
TMEM184A	0.149016434705574	3.74559068328643	2.13348237153782	0.0341024649722035	0.0481805189371859	-5.34542023454867
CTSL1	0.326042046457026	3.52532036165829	2.13211828797098	0.0342158741278908	0.0483346600532717	-5.3482719631217
SSX6	0.114406871990712	3.49698287995477	2.1314077151287	0.0342750792967226	0.0484122013678819	-5.3497567835881
UGT2B7	0.102247738608594	2.16634629778392	2.13106410711058	0.0343037404568756	0.0484465863839741	-5.35047462087572
HIST1H2BH	0.120820292865854	2.37662104549246	2.13000239036833	0.0343924311857339	0.0485657308124204	-5.35269197240181
MXD4	-0.295413061868756	4.90710120202513	-2.12989550333325	0.0344013709433627	0.048572242668145	-5.35291514305605
TMEM88B	0.109599637470383	2.65994987466834	2.12973716534583	0.0344146176031463	0.0485848331541713	-5.35324571906923
NEU2	0.119293268705575	2.66162061829648	2.12946803062094	0.0344371436651687	0.0486105190201916	-5.35380756120177
DUOXA1	0.114434526451798	2.645212731201	2.12852168603529	0.0345164517008481	0.0487163402071334	-5.35578259903158
ANKRD28	0.307376869963994	4.26918564863819	2.12782103833964	0.034575270438489	0.0487932199271533	-5.35724432261396
LOC440313	0.0963554616777	2.40442749411558	2.1275194606943	0.0346006141514608	0.0488228457195641	-5.35787334624913
SLC22A1	0.213648649094658	3.05951978109548	2.12741628827073	0.0346092881330126	0.0488289453644289	-5.35808852132854
ERO1LB	-0.226631186206154	3.30404513473367	-2.12714515016604	0.0346320923601058	0.0488523538093588	-5.35865395593097
LOC221710	-0.176443263588851	2.92541262462814	-2.12711550758015	0.0346345862508696	0.0488523538093588	-5.35871576875278
RANBP6	-0.248749539957029	3.85298274114573	-2.1267496726319	0.0346653774113556	0.0488896399786644	-5.3594785659516
LOC339240	0.127272149405924	2.50049929690452	2.12563468368314	0.0347593678208218	0.0490160374070447	-5.36180263993411
OR9K2	0.107928185843785	2.2796446710603	2.12534903974159	0.0347834820491528	0.0490438793259948	-5.36239784643696
KAAG1	0.110268093198605	2.27820977627136	2.12477589850124	0.0348319103848721	0.0491059922536476	-5.36359189075494
BRAF	0.166922583851334	3.1507268631206	2.12354570320214	0.0349360532961802	0.049244542682779	-5.36615375839601
PARP4	0.160963174022069	6.72556884596482	2.1235113710868	0.0349389635395016	0.049244542682779	-5.36622523429278
LYZ	-0.124503272270617	11.3230855007538	-2.12328688398181	0.0349579978626101	0.0492651829730266	-5.36669256589617
RUNX1	0.239546130163761	6.45952175935176	2.12306622103518	0.034976716626945	0.0492853734288771	-5.36715189043807
CECR6	0.331053311509873	4.44667464469347	2.12281963132057	0.0349976449505526	0.0493086718939236	-5.36766512927806
ARNTL	-0.256970893923342	5.92189285732161	-2.12276516491741	0.0350022690224549	0.0493089961046935	-5.36777848509667
C20orf108	0.398606791202669	9.83319994156784	2.12223731880542	0.0350471091699607	0.0493549976510722	-5.36887689769826
HMGB1	0.158894951398374	7.94886902165829	2.1222355499497	0.0350472595160033	0.0493549976510722	-5.36888057813022
SAPS2	-0.0952136183461088	3.89310154997487	-2.12222545391736	0.0350481176511669	0.0493549976510722	-5.36890158473945
KIAA0319L	0.244117991851335	6.97761496147739	2.12044199112017	0.0351999909545805	0.0495626472386828	-5.37261090059014
YEATS4	-0.189314447175377	2.65386001018593	-2.11958387814657	0.0352732662128146	0.0496595901944807	-5.37439457532874
LMO2	0.210025938649249	7.65708868398492	2.11851855513394	0.0353644178301281	0.0497816729665952	-5.37660799679469
EXOC3	0.162636297465156	4.8556372040201	2.11693341785453	0.0355004208261737	0.0499668534442896	-5.37989946712614
CHRNA4	0.119372635236353	2.8429081578593	2.11673545532629	0.0355174373279986	0.0499790736347398	-5.3803103624659
BCAR1	0.1135511981446	2.5518772308995	2.11669742353722	0.0355207072747212	0.0499790736347398	-5.38038929786941
TAB3	0.222653411297328	4.84630186654774	2.1166769925109	0.0355224640269724	0.0499790736347398	-5.38043170213309
PPP1R10	0.173930305486063	5.71414277863819	2.11596602837384	0.0355836424797833	0.0500588737505489	-5.38190705291617
POM121L8P	0.185581507997096	2.42051924053266	2.1158573627227	0.0355930011313475	0.0500657631857585	-5.38213250770631
KLF6	0.148162965941932	10.0560139964623	2.1145366368546	0.0357069157008698	0.0502197027190325	-5.38487180759399
NCF2	0.179521027400703	9.49970899312563	2.11405042334495	0.0357489311689916	0.0502724944333865	-5.38587984467198
GSTK1	-0.174379295677115	8.58617797140704	-2.11232859176813	0.0358980626470975	0.0504758876112928	-5.38944783153291
BARD1	0.25657576033856	3.19695284704523	2.11212676557445	0.0359155781891781	0.0504941892306386	-5.38986587461415
PROZ	0.118937431693379	2.47334945944724	2.10856702367128	0.0362257202891804	0.0509238423005364	-5.39723289772718
EFHC2	0.283460913329848	2.8919452990804	2.10830219781614	0.0362488848533069	0.0509500232745254	-5.39778049006683
MGC31957	0.292340550407668	7.15356797278895	2.10674595691014	0.0363852678624706	0.0511353132063425	-5.4009970702541
KLC3	0.387026553943091	3.2981748720603	2.10462570638051	0.0365717873774427	0.0513910090094743	-5.4053757405543
CA12	0.0912551349001141	2.54858079964824	2.10448876446135	0.0365838623941841	0.0514015404767164	-5.40565840341827
MRPS23	-0.261216687990707	4.51485031819095	-2.10290958898402	0.0367233555311987	0.0515910735817617	-5.40891672027119
CLSTN3	0.141681467329268	4.13095032578894	2.10277712594425	0.0367350770981947	0.0516010808857105	-5.40918992523684
ATG5	0.241065696693963	4.94727733026131	2.10256370336303	0.0367539694759071	0.0516211571287395	-5.40963007459063
PAX5	-0.118085025512775	3.69107248736683	-2.10245152621189	0.0367639028508805	0.051626610157526	-5.40986140457954
ZG16	0.109608703810105	2.49634603621106	2.10241595754324	0.0367670529655095	0.051626610157526	-5.40993475127329
DENND1B	0.238209888042393	4.58611651429648	2.10146841810636	0.0368510564632712	0.0517380902828512	-5.41188824973379
FAM71E2	0.0928259127717781	2.6269571171005	2.10068188677086	0.0369209109320474	0.051829680069982	-5.41350916526491
ZBED1	-0.196256058202673	6.65522714507035	-2.09981564414687	0.0369979762657604	0.0519313683119903	-5.41529368125386
CENPF	0.188133719615563	2.43844908630151	2.09901923478676	0.0370689506041199	0.0520244827012798	-5.4169337148398
CSNK2A1	-0.131797666501742	5.21504903755276	-2.09862131092681	0.0371044564842921	0.0520678017590004	-5.41775293032472
ZFAND3	0.13749406617944	6.45723776409045	2.09794198273033	0.0371651388762554	0.0521464351674591	-5.41915113630601
KLHL15	0.213798377212544	4.03880649058794	2.0967566183783	0.0372712278579059	0.0522887509715489	-5.42158983803058
EMILIN1	0.098371159491871	2.59862292127136	2.09538938360867	0.0373939165202367	0.052454316398762	-5.424401071704
OXCT2	0.0969237626765387	2.46546266043216	2.09491375804583	0.0374366778427414	0.0525077363768584	-5.42537861567901
ADAT3	0.115623421727644	3.11247431360301	2.09389286749521	0.0375286030518036	0.0526300904083154	-5.42747611505524
FZR1	0.239840086261905	3.31878584766834	2.09340550474919	0.0375725554113642	0.052685145173851	-5.42847709483396
C11orf54	-0.200149435014516	5.79915684721608	-2.09218441159693	0.037682872414704	0.052832011697454	-5.43098408222749
RRAS	0.250051645143439	4.17528902345729	2.09214199463936	0.0376867094669505	0.052832011697454	-5.43107114196962
KLK2	0.122704442643439	2.49291461696985	2.09148352648718	0.0377463176841967	0.0529089654074514	-5.43242241467765
IL13RA1	-0.266074127627181	7.15313211640704	-2.09012732029413	0.0378693437068496	0.0530747814510136	-5.43520426482356
VPS37D	0.110592740607435	2.56867762742211	2.08987978467288	0.0378918355395816	0.0530996726305176	-5.43571182349952
MCRS1	-0.11924294186411	3.08303558422613	-2.08977523011358	0.0379013391203078	0.0531063587973647	-5.43592618979883
HAUS2	-0.103723152069106	2.79995136045729	-2.08960216083955	0.0379170748966092	0.0531196466859593	-5.43628100800326
GDF5	0.103848133824624	2.93053375216583	2.0895312506555	0.0379235237974231	0.0531196466859593	-5.43642637648886
MGAT1	0.109936605627175	7.09236478984422	2.08951476623404	0.037925023101756	0.0531196466859593	-5.43646016948276
RFESD	0.220276741623113	2.51745924019095	2.08908135094745	0.0379644616651954	0.0531682501942871	-5.43734857741769
SCAMP5	0.113407687610337	2.62944378017085	2.08887296929255	0.0379834358313255	0.0531881852881376	-5.43777565210527
SLC35F5	0.228525534601626	2.88882532044221	2.08821862432812	0.0380430699596494	0.0532650444275964	-5.43911645599284
NRBP1	0.128299916290357	5.70900178842211	2.08778269805816	0.0380828428736936	0.0533140796817103	-5.44000947975098
TTC13	-0.204614748362371	5.84885524323116	-2.08707808694203	0.0381472053050181	0.0533975225062883	-5.4414525447765
EFCAB4A	0.179475238098146	3.4188431099799	2.0870227100247	0.0381522676355833	0.0533979480427184	-5.44156593862576
DIS3	-0.202784567094659	3.1175537148995	-2.08672399624589	0.0381795847498355	0.0534295174039973	-5.44217755725886
TMPRSS9	0.283747645191639	2.99769368068844	2.08575227062279	0.0382685641457117	0.0535473599555084	-5.44416659276111
LRRFIP1	-0.155880859099886	8.95588563956784	-2.08552515546899	0.0382893863154415	0.0535698158872815	-5.44463134930862
CKB	-0.111843984262487	2.46907857361307	-2.08523765382632	0.0383157587021958	0.0536000304358067	-5.44521960811375
KIAA1919	-0.104727420993613	2.77598813297487	-2.08423239637491	0.0384080928184503	0.0537225000135423	-5.44727586093427
ST7	0.147170932189315	3.3198795198995	2.0838644420636	0.0384419374755405	0.0537631383786784	-5.44802827367633
NGLY1	-0.176228023964575	6.73886488649749	-2.0823013248221	0.0385859987766084	0.0539578913733457	-5.45122320192413
MLF1IP	0.269941535472705	2.52612944816583	2.08071183390186	0.038732964507884	0.0541566568287409	-5.45446968258655
FCHO1	-0.127290621149245	3.43563682374874	-2.07983743213892	0.0388140165858486	0.0542632233868684	-5.45625460603654
